attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,41,41,41,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
71,0.6069129036608322,"[0.5415336985557218, 0.5638212979921151, 0.5952310973723576, 0.595243611021976, 0.6069129036608322, 0.5922828415442226, 0.5986703322003724, 0.5947517508224296, 0.5959558323735518, 0.5783265488062072]",0.5862729914349786,0.3535329081154851
74,0.6009186321929694,"[0.5315829126804434, 0.5559390574977486, 0.5911766856881794, 0.5932211163166059, 0.6009186321929694, 0.5923293946210372, 0.5920035569843127, 0.5858099141539752, 0.5837662827539716, 0.5674738725532802]",0.5794221425442523,0.34179751365786554
77,0.6092109884001828,"[0.5374553124522299, 0.5665807259670677, 0.5963775970154158, 0.6020904030388745, 0.6092109884001828, 0.6008126019551785, 0.596034050977111, 0.5960266859766237, 0.5924007407935755, 0.5790716963263087]",0.5876060802902567,0.3265195167294744
80,0.602521987327248,"[0.5278303991118499, 0.5636980015700473, 0.5915021859095367, 0.602521987327248, 0.600064931435892, 0.5951761985532512, 0.5942873079098956, 0.5985741617357683, 0.5946840922707743, 0.574702569895606]",0.5843041835719869,0.3566795404326727
83,0.5957155732935064,"[0.5292276861214901, 0.5632307173413149, 0.5936506319589994, 0.5922913448764212, 0.5957155732935064, 0.591508553602967, 0.5908290534174176, 0.594546896132987, 0.5896401914729769, 0.570566914363894]",0.5811207562581975,0.3259559394779619
86,0.5989676659639829,"[0.5298913940409973, 0.5535692903629916, 0.5922627864402641, 0.5917729695796009, 0.5989676659639829, 0.5938091121377186, 0.5892675755986542, 0.5934701441250798, 0.585857970165742, 0.5631120080686023]",0.5791980916483634,0.3166664314959698
89,0.5951809664974819,"[0.5323431041321104, 0.544608036467684, 0.5868385276801221, 0.5864776956703924, 0.5951809664974819, 0.5920480251922369, 0.5876524285473235, 0.5857031940008252, 0.5720402493121666, 0.5590725800096339]",0.5741964807509976,0.30574613361791025
92,0.5958543543996694,"[0.5277214418862568, 0.544603643339714, 0.5859824331628001, 0.5923254271581785, 0.5958543543996694, 0.5930298444775444, 0.585055439139208, 0.5875432538417946, 0.5770452287512409, 0.5600466889153428]",0.5749207755071749,0.35397758203588514
95,0.5938141689928675,"[0.5249089152033082, 0.5362504981533485, 0.5840976025000705, 0.5938141689928675, 0.5920713350318069, 0.5896638481275601, 0.5838681384225411, 0.5853287109027071, 0.5776541711807596, 0.5662664883808175]",0.5733923876895786,0.38587566071784135
98,0.5968591272094909,"[0.5366180358313127, 0.5440884282959092, 0.5883592092936508, 0.5968591272094909, 0.596095167305904, 0.5966151167524618, 0.5913701113046608, 0.590486349600643, 0.5817089506280487, 0.5694061031389814]",0.5791606599361063,0.30390808337578956
