attr_latent_dim,cntx_latent_dim,hidden_dim,nb_epochs,g_lr,d_lr,g_wd,d_wd,l2_norm_alpha,adapt_epochs,adapt_lr,adapt_wd,adapt_gen_samples,test_period,adversarial,frnk_cycle,frnk_reconstruct,attr_in_01,cce,gpu,wseed,twseed,tfseed,write_csv
16,512,2048,100,1e-05,1e-05,0,0,10,10,0.001,0,500,3,False,False,False,False,False,0,41,41,42,True


epoch,best-acc,zs-accs,mean-acc,DAP-1NN-acc
44,0.5648264469027742,"[0.46948710987687425, 0.5227839161506618, 0.5314000342306777, 0.5388963748645758, 0.5330021314482871, 0.5504282433439831, 0.5648264469027742, 0.544798129303954, 0.5579418160303118, 0.5514989292964894]",0.536506313144859,0.37539531430558365
47,0.5598897746481637,"[0.4626906416065736, 0.5168543905563967, 0.5387259640433486, 0.5370957483685382, 0.5329888067786841, 0.5507134224766989, 0.5598897746481637, 0.5462119020789667, 0.55589414025162, 0.5502831221482147]",0.5351347912957205,0.3991745314053688
50,0.5813260266381072,"[0.4830996335608841, 0.5353072877779191, 0.5568961618402549, 0.55826185798884, 0.5483167470126464, 0.5738431640504125, 0.5813260266381072, 0.5665828050610442, 0.5701895735770972, 0.5632349980964713]",0.5537058255603677,0.3105318396765133
53,0.6027941426767651,"[0.49295920218350864, 0.5571079809263486, 0.5753155800858937, 0.5781179600071319, 0.5679658769617661, 0.5957478808259171, 0.6027941426767651, 0.5809963728047904, 0.5939657400395592, 0.5846534645961781]",0.5729624201107859,0.3673111160997709
56,0.6001201447851525,"[0.4874626336783113, 0.552153888036029, 0.5758328689600274, 0.5720562487682674, 0.567038842625646, 0.5917585421947595, 0.6001201447851525, 0.5794844157205915, 0.5875238522566707, 0.5806994765746819]",0.5694130913600137,0.3542343823727351
59,0.589451002422448,"[0.48244229537024574, 0.5432928703813317, 0.5623344778037516, 0.5582532677595635, 0.5581318147883576, 0.5789742896675479, 0.589451002422448, 0.5726161363372035, 0.5723774506924799, 0.5666508224013651]",0.5584524427624294,0.3341180448077487
62,0.5841261890620536,"[0.46941536219082963, 0.540016944890275, 0.5514608522386475, 0.5506572612010305, 0.5487688802528747, 0.5727124428485604, 0.5841261890620536, 0.5635009409736662, 0.5688315021477851, 0.5652309778570725]",0.5514721353662795,0.35984265987956293
65,0.5830122944500506,"[0.4703360222447438, 0.5369506456783071, 0.5536914068498874, 0.5510114901234142, 0.5504503285351795, 0.5739242061227116, 0.5830122944500506, 0.566707221624241, 0.5674095901757569, 0.5616259543517129]",0.5515119160156005,0.33506958824400507
68,0.6001658150554113,"[0.48327914926959137, 0.5480720545099749, 0.5680300232505824, 0.5673242394840228, 0.5614730990144813, 0.587639606720714, 0.6001658150554113, 0.5800538899550475, 0.5811507881703546, 0.5728600054441305]",0.5650048670874311,0.36147275525703976
71,0.6171671790498775,"[0.4985195950594802, 0.5602139857498227, 0.5841836245077598, 0.5942871745351239, 0.5822870977611474, 0.6102692878815079, 0.6171671790498775, 0.6020263328672173, 0.6046888345691697, 0.5943352921835073]",0.5847978404164614,0.363337663222555
74,0.6044587541762072,"[0.48681607615683387, 0.5499199466328614, 0.5696562931712725, 0.576328887152469, 0.5686022776457134, 0.5921136459892776, 0.6044587541762072, 0.5856362121950118, 0.5908753321023749, 0.5818915989931808]",0.5706299024215202,0.33455212335246787
77,0.609049370421052,"[0.48871078677333674, 0.5552071188160865, 0.5756640438797618, 0.5824743806955621, 0.5764052820260892, 0.5963508997670878, 0.609049370421052, 0.5921381737895095, 0.5934445108410761, 0.5846589785667476]",0.5754103545576309,0.30915204802656837
80,0.6030449412224661,"[0.4804963192860403, 0.5410808720357696, 0.573681680305801, 0.571482377677135, 0.5644156330047705, 0.5885292821076817, 0.6030449412224661, 0.5787729070417015, 0.583354877450066, 0.5770305869862474]",0.566188947711768,0.32776721633352524
83,0.5979095449828622,"[0.4846448647719691, 0.5438005442609325, 0.5670174548972188, 0.5687200023123593, 0.5585855255446842, 0.5850962840655909, 0.5979095449828622, 0.5796230353675889, 0.5819498517308676, 0.5771308021502675]",0.5644477910084341,0.3438746080344166
86,0.6150494284966367,"[0.4969396365575099, 0.5559940159908139, 0.5791906236583385, 0.5825546694203971, 0.5747828314370478, 0.6000912575403178, 0.6150494284966367, 0.5961889920110537, 0.600596824511438, 0.5953307281610755]",0.5796719007784629,0.3262401092117208
89,0.616591030458382,"[0.48911905009917633, 0.5566985617565197, 0.5817246066974447, 0.589844514665564, 0.5796106319040288, 0.6000688155655088, 0.616591030458382, 0.5975886978576442, 0.5938538611017717, 0.5932722796227516]",0.5798372049728792,0.31342373647588156
92,0.6153193390257722,"[0.48640037961997873, 0.5476582965658116, 0.5740393173671527, 0.5837012958336061, 0.5675607531041612, 0.5893938819605177, 0.6153193390257722, 0.589915035208295, 0.590711305485778, 0.5861968530172808]",0.5730896457188355,0.38000973182970743
95,0.6064578030483769,"[0.47681810702582794, 0.5413022592904542, 0.5744765938491125, 0.5779499143254354, 0.5628511532338869, 0.5881822657911611, 0.6064578030483769, 0.5838173880379426, 0.5854953436375936, 0.5795457492864161]",0.5676896577526207,0.35803420361142
98,0.6149308310925535,"[0.4878809283572484, 0.5459242056615097, 0.5836277017054591, 0.5859546830998741, 0.5706956417623157, 0.5964188443658556, 0.6149308310925535, 0.5960948100494703, 0.5986128134225629, 0.5904710362100062]",0.5770611495726856,0.3613163363043485
